row_type,case_index,contribution_group,source,herb_id,adr_id,feature,display_name,name_source,node_type,node_id,path_features,path_display_features,path_text,score_drop,masked_score,drop_class,case_count,occurrence_count,mean_score_drop,max_score_drop,positive_drop_count,near_zero_drop_count,negative_drop_count
case,18,pathway,pu_xmsat_global_unobserved_pairs,618,2095,path:6,,,,,compound:278;target:20366,Compound #278;Target #20366,成分介导：地钱（Marchantia polymorpha） → Compound #278 → Target #20366 ← Dry cough,2.384e-07,0.9974703788757324,near_zero,,,,,,,
case,18,pathway,pu_xmsat_global_unobserved_pairs,618,2095,path:8,,,,,compound:443;target:7213,Compound #443;Target #7213,成分介导：地钱（Marchantia polymorpha） → Compound #443 → Target #7213 ← Dry cough,-3.01003e-05,0.9975007176399231,near_zero,,,,,,,
case,18,pathway,pu_xmsat_global_unobserved_pairs,618,2095,path:7,,,,,compound:443;target:15692,Compound #443;Target #15692,成分介导：地钱（Marchantia polymorpha） → Compound #443 → Target #15692 ← Dry cough,-3.16501e-05,0.9975022673606873,near_zero,,,,,,,
case,18,target,pu_xmsat_global_unobserved_pairs,618,2095,target:11486,Target #11486,unmapped_graph_id,target,11486,,,,4.8876e-06,0.9974657297134399,near_zero,,,,,,,
case,18,target,pu_xmsat_global_unobserved_pairs,618,2095,target:7213,Target #7213,unmapped_graph_id,target,7213,,,,3.3379e-06,0.9974672794342041,near_zero,,,,,,,
case,18,target,pu_xmsat_global_unobserved_pairs,618,2095,target:15692,Target #15692,unmapped_graph_id,target,15692,,,,1.7881e-06,0.9974688291549683,near_zero,,,,,,,
case,18,target,pu_xmsat_global_unobserved_pairs,618,2095,target:590,Target #590,unmapped_graph_id,target,590,,,,1.3113e-06,0.9974693059921265,near_zero,,,,,,,
case,18,target,pu_xmsat_global_unobserved_pairs,618,2095,target:20366,Target #20366,unmapped_graph_id,target,20366,,,,3.576e-07,0.9974702596664429,near_zero,,,,,,,
case,18,component,pu_xmsat_global_unobserved_pairs,618,2095,compound:480,Compound #480,unmapped_graph_id,compound,480,,,,4.08292e-05,0.9974297881126404,near_zero,,,,,,,
case,18,component,pu_xmsat_global_unobserved_pairs,618,2095,compound:435,Compound #435,unmapped_graph_id,compound,435,,,,2.384e-07,0.9974703788757324,near_zero,,,,,,,
case,18,component,pu_xmsat_global_unobserved_pairs,618,2095,compound:278,Compound #278,unmapped_graph_id,compound,278,,,,0.0,0.9974706172943115,near_zero,,,,,,,
case,18,component,pu_xmsat_global_unobserved_pairs,618,2095,compound:443,Compound #443,unmapped_graph_id,compound,443,,,,-3.34382e-05,0.9975040555000305,near_zero,,,,,,,
case,19,pathway,pu_xmsat_global_unobserved_pairs,618,4759,path:3,,,,,compound:480;target:7213,Compound #480;Target #7213,成分介导：地钱（Marchantia polymorpha） → Compound #480 → Target #7213 ← Essential thrombocythaemia,4.44651e-05,0.9973119497299194,near_zero,,,,,,,
case,19,pathway,pu_xmsat_global_unobserved_pairs,618,4759,path:2,,,,,compound:480;target:2432,Compound #480;Target #2432,成分介导：地钱（Marchantia polymorpha） → Compound #480 → Target #2432 ← Essential thrombocythaemia,3.52263e-05,0.9973211884498596,near_zero,,,,,,,
case,19,pathway,pu_xmsat_global_unobserved_pairs,618,4759,path:1,,,,,target:13357,Target #13357,共享靶点：地钱（Marchantia polymorpha） → Target #13357 ← Essential thrombocythaemia,4.8876e-06,0.9973515272140503,near_zero,,,,,,,
case,19,pathway,pu_xmsat_global_unobserved_pairs,618,4759,path:4,,,,,compound:613;target:19496,Compound #613;Target #19496,成分介导：地钱（Marchantia polymorpha） → Compound #613 → Target #19496 ← Essential thrombocythaemia,3.3379e-06,0.9973530769348145,near_zero,,,,,,,
case,19,pathway,pu_xmsat_global_unobserved_pairs,618,4759,path:7,,,,,compound:1329;target:19496,Compound #1329;Target #19496,成分介导：地钱（Marchantia polymorpha） → Compound #1329 → Target #19496 ← Essential thrombocythaemia,-5.1856e-06,0.9973616003990173,near_zero,,,,,,,
case,19,pathway,pu_xmsat_global_unobserved_pairs,618,4759,path:5,,,,,compound:1243;target:19496,Compound #1243;Target #19496,成分介导：地钱（Marchantia polymorpha） → Compound #1243 → Target #19496 ← Essential thrombocythaemia,-5.3048e-06,0.9973617196083069,near_zero,,,,,,,
case,19,pathway,pu_xmsat_global_unobserved_pairs,618,4759,path:6,,,,,compound:1243;target:12639,Compound #1243;Target #12639,成分介导：地钱（Marchantia polymorpha） → Compound #1243 → Target #12639 ← Essential thrombocythaemia,-1.18613e-05,0.9973682761192322,near_zero,,,,,,,
case,19,pathway,pu_xmsat_global_unobserved_pairs,618,4759,path:8,,,,,compound:443;target:19496,Compound #443;Target #19496,成分介导：地钱（Marchantia polymorpha） → Compound #443 → Target #19496 ← Essential thrombocythaemia,-4.58956e-05,0.9974023103713989,near_zero,,,,,,,
case,19,target,pu_xmsat_global_unobserved_pairs,618,4759,target:7213,Target #7213,unmapped_graph_id,target,7213,,,,1.44839e-05,0.9973419308662415,near_zero,,,,,,,
case,19,target,pu_xmsat_global_unobserved_pairs,618,4759,target:19496,Target #19496,unmapped_graph_id,target,19496,,,,7.391e-06,0.9973490238189697,near_zero,,,,,,,
case,19,target,pu_xmsat_global_unobserved_pairs,618,4759,target:2432,Target #2432,unmapped_graph_id,target,2432,,,,5.3644e-06,0.9973510503768921,near_zero,,,,,,,
case,19,target,pu_xmsat_global_unobserved_pairs,618,4759,target:13357,Target #13357,unmapped_graph_id,target,13357,,,,4.8876e-06,0.9973515272140503,near_zero,,,,,,,
case,19,target,pu_xmsat_global_unobserved_pairs,618,4759,target:12639,Target #12639,unmapped_graph_id,target,12639,,,,8.345e-07,0.997355580329895,near_zero,,,,,,,
case,19,component,pu_xmsat_global_unobserved_pairs,618,4759,compound:480,Compound #480,unmapped_graph_id,compound,480,,,,2.99215e-05,0.9973264932632446,near_zero,,,,,,,
case,19,component,pu_xmsat_global_unobserved_pairs,618,4759,compound:613,Compound #613,unmapped_graph_id,compound,613,,,,-3.8743e-06,0.9973602890968323,near_zero,,,,,,,
case,19,component,pu_xmsat_global_unobserved_pairs,618,4759,compound:1243,Compound #1243,unmapped_graph_id,compound,1243,,,,-1.2517e-05,0.9973689317703247,near_zero,,,,,,,
case,19,component,pu_xmsat_global_unobserved_pairs,618,4759,compound:1329,Compound #1329,unmapped_graph_id,compound,1329,,,,-1.2517e-05,0.9973689317703247,near_zero,,,,,,,
case,19,component,pu_xmsat_global_unobserved_pairs,618,4759,compound:443,Compound #443,unmapped_graph_id,compound,443,,,,-5.29885e-05,0.9974094033241272,near_zero,,,,,,,
case,20,pathway,pu_xmsat_global_unobserved_pairs,373,1155,path:4,,,,,compound:761;target:19336,Compound #761;Target #19336,成分介导：甜根多足蕨（Polypodium glycyrrhiza） → Compound #761 → Target #19336 ← Sulphaemoglobinaemia,0.0002995729,0.997044026851654,positive,,,,,,,
case,20,pathway,pu_xmsat_global_unobserved_pairs,373,1155,path:5,,,,,compound:699;target:19336,Compound #699;Target #19336,成分介导：甜根多足蕨（Polypodium glycyrrhiza） → Compound #699 → Target #19336 ← Sulphaemoglobinaemia,9.537e-07,0.9973426461219788,near_zero,,,,,,,
case,20,pathway,pu_xmsat_global_unobserved_pairs,373,1155,path:1,,,,,target:19817,Target #19817,共享靶点：甜根多足蕨（Polypodium glycyrrhiza） → Target #19817 ← Sulphaemoglobinaemia,0.0,0.9973435997962952,near_zero,,,,,,,
case,20,pathway,pu_xmsat_global_unobserved_pairs,373,1155,path:3,,,,,target:5663,Target #5663,共享靶点：甜根多足蕨（Polypodium glycyrrhiza） → Target #5663 ← Sulphaemoglobinaemia,0.0,0.9973435997962952,near_zero,,,,,,,
case,20,pathway,pu_xmsat_global_unobserved_pairs,373,1155,path:2,,,,,target:2606,Target #2606,共享靶点：甜根多足蕨（Polypodium glycyrrhiza） → Target #2606 ← Sulphaemoglobinaemia,-3.576e-07,0.9973439574241638,near_zero,,,,,,,
case,20,target,pu_xmsat_global_unobserved_pairs,373,1155,target:19336,Target #19336,unmapped_graph_id,target,19336,,,,1.1921e-06,0.9973424077033997,near_zero,,,,,,,
case,20,target,pu_xmsat_global_unobserved_pairs,373,1155,target:19817,Target #19817,unmapped_graph_id,target,19817,,,,0.0,0.9973435997962952,near_zero,,,,,,,
case,20,target,pu_xmsat_global_unobserved_pairs,373,1155,target:5663,Target #5663,unmapped_graph_id,target,5663,,,,0.0,0.9973435997962952,near_zero,,,,,,,
case,20,target,pu_xmsat_global_unobserved_pairs,373,1155,target:2606,Target #2606,unmapped_graph_id,target,2606,,,,-3.576e-07,0.9973439574241638,near_zero,,,,,,,
case,20,component,pu_xmsat_global_unobserved_pairs,373,1155,compound:761,Compound #761,unmapped_graph_id,compound,761,,,,0.0002982616,0.9970453381538391,positive,,,,,,,
case,20,component,pu_xmsat_global_unobserved_pairs,373,1155,compound:699,Compound #699,unmapped_graph_id,compound,699,,,,-2.384e-07,0.9973438382148743,near_zero,,,,,,,
